The Pavilions Phuket,,,,2018-03-03,2018-03-15,March    ,March    ,Saturday ,Thursday ,12,Winter,1
"The Park Lane Hong Kong, a Pullman Hotel",,,,2018-03-10,2018-03-14,March    ,March    ,Saturday ,Wednesday,4,Winter,1
The Packhorse Inn,,,,2018-03-15,2018-03-16,March    ,March    ,Thursday ,Friday   ,1,Winter,1
The Packhorse Inn,,,,2018-05-28,2018-05-29,May      ,May      ,Monday   ,Tuesday  ,1,Spring,1
The Pavilions Phuket,,,,2018-03-01,2018-03-11,March    ,March    ,Thursday ,Sunday   ,10,Winter,1
The Pavilions Phuket,,,,2018-02-05,2018-02-13,February ,February ,Monday   ,Tuesday  ,8,Winter,1
The Pavilions Phuket,,,,2018-03-01,2018-03-10,March    ,March    ,Thursday ,Saturday ,9,Winter,1
The Pavilions Phuket,,,,2018-05-17,2018-05-31,May      ,May      ,Thursday ,Thursday ,14,Spring,1
The Pavilions Phuket,,,,2018-04-06,2018-04-13,April    ,April    ,Friday   ,Friday   ,7,Spring,1
The Pavilions Phuket,,,,2018-03-16,2018-03-25,March    ,March    ,Friday   ,Sunday   ,9,Winter,1
The Pavilions Phuket,,,,2018-03-30,2018-04-08,March    ,April    ,Friday   ,Sunday   ,9,Spring,1
The Pavilions Phuket,,,,2018-05-11,2018-05-24,May      ,May      ,Friday   ,Thursday ,13,Spring,1
The Pavilions Phuket,,,,2018-04-28,2018-05-06,April    ,May      ,Saturday ,Sunday   ,8,Spring,1
The Pavilions Phuket,,,,2018-05-08,2018-05-11,May      ,May      ,Tuesday  ,Friday   ,3,Spring,1
The Quay Hotel & Spa,,,,2018-04-18,2018-04-20,April    ,April    ,Wednesday,Friday   ,2,Spring,1
The Quay Hotel & Spa,,,,2018-02-10,2018-02-12,February ,February ,Saturday ,Monday   ,2,Winter,1
The Principal Oxford Spires Hotel,,,,2018-02-20,2018-02-22,February ,February ,Tuesday  ,Thursday ,2,Winter,1
The Pelican Beach Resort & Spa,,,,2018-09-16,2018-09-17,September,September,Sunday   ,Monday   ,1,Summer,1
Relais & Châteaux Bülow Palais Dresden,,,,2018-02-01,2018-02-04,February ,February ,Thursday ,Sunday   ,3,Winter,1
The Pelican Beach Resort & Spa,,,,2018-08-28,2018-09-02,August   ,September,Tuesday  ,Sunday   ,5,Summer,1
The Principal Oxford Spires Hotel,,,,2018-02-17,2018-02-18,February ,February ,Saturday ,Sunday   ,1,Winter,1
The Principal Oxford Spires Hotel,"The Principal Oxford Spires Hotel, Oxford, Oxfordshire - save 47%",135,47,2018-03-12,2018-03-14,March    ,March    ,Monday   ,Wednesday,2,Winter,1
The Principal Oxford Spires Hotel,,,,2018-02-07,2018-02-08,February ,February ,Wednesday,Thursday ,1,Winter,1
The Quay Hotel & Spa,,,,2018-01-07,2018-01-08,January  ,January  ,Sunday   ,Monday   ,1,Winter,1
The Principal Oxford Spires Hotel,,,,2018-04-06,2018-04-08,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
Redworth Hall Hotel,,,,2018-02-24,2018-02-26,February ,February ,Saturday ,Monday   ,2,Winter,1
The Quay Hotel & Spa,,,,2018-01-06,2018-01-08,January  ,January  ,Saturday ,Monday   ,2,Winter,1
The Quay Hotel & Spa,,,,2018-02-06,2018-02-07,February ,February ,Tuesday  ,Wednesday,1,Winter,1
The Quay Hotel & Spa,,,,2018-01-19,2018-01-20,January  ,January  ,Friday   ,Saturday ,1,Winter,1
The Quay Hotel & Spa,,,,2018-01-27,2018-01-29,January  ,January  ,Saturday ,Monday   ,2,Winter,1
The Quay Hotel & Spa,,,,2018-04-17,2018-04-20,April    ,April    ,Tuesday  ,Friday   ,3,Spring,1
The Quay Hotel & Spa,,,,2018-02-20,2018-02-21,February ,February ,Tuesday  ,Wednesday,1,Winter,1
The Quay Hotel & Spa,,,,2018-02-12,2018-02-16,February ,February ,Monday   ,Friday   ,4,Winter,1
Relais & Châteaux Bülow Palais Dresden,,,,2018-02-17,2018-02-18,February ,February ,Saturday ,Sunday   ,1,Winter,1
The Quay Hotel & Spa,,,,2018-02-19,2018-02-20,February ,February ,Monday   ,Tuesday  ,1,Winter,1
The Quay Hotel & Spa,,,,2018-02-23,2018-02-25,February ,February ,Friday   ,Sunday   ,2,Winter,1
The Quay Hotel & Spa,,,,2018-02-22,2018-02-24,February ,February ,Thursday ,Saturday ,2,Winter,1
The Quay Hotel & Spa,,,,2018-02-26,2018-03-02,February ,March    ,Monday   ,Friday   ,4,Winter,1
The Quay Hotel & Spa,,,,2018-04-16,2018-04-18,April    ,April    ,Monday   ,Wednesday,2,Spring,1
The Quay Hotel & Spa,,,,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
The Quay Hotel & Spa,,,,2018-03-04,2018-03-06,March    ,March    ,Sunday   ,Tuesday  ,2,Winter,1
The Quay Hotel & Spa,,,,2018-03-17,2018-03-19,March    ,March    ,Saturday ,Monday   ,2,Winter,1
The Quay Hotel & Spa,,,,2018-04-16,2018-04-17,April    ,April    ,Monday   ,Tuesday  ,1,Spring,1
The Quay Hotel & Spa,,,,2018-04-01,2018-04-02,April    ,April    ,Sunday   ,Monday   ,1,Spring,1
The Quay Hotel & Spa,,,,2018-04-15,2018-04-18,April    ,April    ,Sunday   ,Wednesday,3,Spring,1
The Sloane Club,,,,2018-04-21,2018-04-22,April    ,April    ,Saturday ,Sunday   ,1,Spring,1
The Rembrandt,,,,2018-02-07,2018-02-09,February ,February ,Wednesday,Friday   ,2,Winter,1
The Redbury New York,"The Redbury New York, Midtown, New York - save 38%",115,38,2018-04-22,2018-04-25,April    ,April    ,Sunday   ,Wednesday,3,Spring,1
The Quay Hotel & Spa,,,,2018-04-21,2018-04-23,April    ,April    ,Saturday ,Monday   ,2,Spring,1
"Radisson Blu Hotel, Durham",,,,2018-03-10,2018-03-11,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
Bayfront break near Italy's colourful Cinque Terre,"Bayfront break near Italy's colourful Cinque Terre, Hotel Shelley e delle Palme, Lerici - save 39%",918,39,2018-03-30,2018-04-02,March    ,April    ,Friday   ,Monday   ,3,Spring,1
The Quay Hotel & Spa,,,,2018-04-29,2018-05-01,April    ,May      ,Sunday   ,Tuesday  ,2,Spring,1
The Redbury New York,"The Redbury New York, Midtown, New York - save 38%",115,38,2018-04-20,2018-04-21,April    ,April    ,Friday   ,Saturday ,1,Spring,1
The Redbury New York,"The Redbury New York, Midtown, New York - save 38%",115,38,2018-02-25,2018-02-27,February ,February ,Sunday   ,Tuesday  ,2,Winter,1
The Redbury New York,"The Redbury New York, Midtown, New York - save 38%",115,38,2018-04-15,2018-04-22,April    ,April    ,Sunday   ,Sunday   ,7,Spring,1
The Rembrandt,,,,2018-02-07,2018-02-08,February ,February ,Wednesday,Thursday ,1,Winter,1
The Redbury New York,"The Redbury New York, Midtown, New York - save 38%",115,38,2018-06-30,2018-07-04,June     ,July     ,Saturday ,Wednesday,4,Summer,1
The Redbury New York,"The Redbury New York, Midtown, New York - save 38%",115,38,2018-06-01,2018-06-03,June     ,June     ,Friday   ,Sunday   ,2,Spring,1
The Redbury New York,"The Redbury New York, Midtown, New York - save 38%",115,38,2018-06-17,2018-06-22,June     ,June     ,Sunday   ,Friday   ,5,Spring,1
The Rembrandt,,,,2018-02-06,2018-02-11,February ,February ,Tuesday  ,Sunday   ,5,Winter,1
The Rembrandt,,,,2018-01-30,2018-02-01,January  ,February ,Tuesday  ,Thursday ,2,Winter,1
The Rembrandt,,,,2018-01-31,2018-02-01,January  ,February ,Wednesday,Thursday ,1,Winter,1
The Rembrandt,,,,2018-03-12,2018-03-14,March    ,March    ,Monday   ,Wednesday,2,Winter,1
Relais & Châteaux Bülow Palais Dresden,,,,2018-03-25,2018-03-27,March    ,March    ,Sunday   ,Tuesday  ,2,Spring,1
Raithwaite Estate,,,,2018-02-08,2018-02-10,February ,February ,Thursday ,Saturday ,2,Winter,1
Apex City of Bath Hotel,,,,2018-02-15,2018-02-18,February ,February ,Thursday ,Sunday   ,3,Winter,1
The Rembrandt,,,,2018-02-11,2018-02-13,February ,February ,Sunday   ,Tuesday  ,2,Winter,1
The Rembrandt,,,,2018-03-10,2018-03-13,March    ,March    ,Saturday ,Tuesday  ,3,Winter,1
The Rembrandt,,,,2018-03-03,2018-03-04,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
The Rembrandt,,,,2018-03-09,2018-03-12,March    ,March    ,Friday   ,Monday   ,3,Winter,1
The Rembrandt,,,,2018-04-01,2018-04-02,April    ,April    ,Sunday   ,Monday   ,1,Spring,1
The Rembrandt,,,,2018-03-13,2018-03-15,March    ,March    ,Tuesday  ,Thursday ,2,Winter,1
Relais & Châteaux Bülow Palais Dresden,,,,2018-03-16,2018-03-19,March    ,March    ,Friday   ,Monday   ,3,Winter,1
The Rembrandt,,,,2018-03-31,2018-04-01,March    ,April    ,Saturday ,Sunday   ,1,Spring,1
The Rembrandt,,,,2018-04-06,2018-04-08,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
Palé Hall,,,,2018-04-07,2018-04-08,April    ,April    ,Saturday ,Sunday   ,1,Spring,1
The Rembrandt,,,,2018-04-07,2018-04-08,April    ,April    ,Saturday ,Sunday   ,1,Spring,1
The Sloane Club,,,,2018-04-13,2018-04-14,April    ,April    ,Friday   ,Saturday ,1,Spring,1
The Roseate Villa,,,,2018-03-23,2018-03-24,March    ,March    ,Friday   ,Saturday ,1,Spring,1
"The Ritz-Carlton, Berlin",,,,2018-03-01,2018-03-04,March    ,March    ,Thursday ,Sunday   ,3,Winter,1
The Ritz Carlton Abu Dhabi Grand Canal,,,,2018-08-28,2018-09-02,August   ,September,Tuesday  ,Sunday   ,5,Summer,1
Park Hyatt Hamburg,,,,2018-03-23,2018-03-26,March    ,March    ,Friday   ,Monday   ,3,Spring,1
The Ritz Carlton Abu Dhabi Grand Canal,,,,2018-07-07,2018-07-09,July     ,July     ,Saturday ,Monday   ,2,Summer,1
"The Ritz-Carlton, Berlin",,,,2018-03-01,2018-03-02,March    ,March    ,Thursday ,Friday   ,1,Winter,1
The Ritz Carlton Berlin,,,,2018-04-27,2018-04-29,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
"The Ritz-Carlton, Berlin",,,,2018-02-27,2018-03-02,February ,March    ,Tuesday  ,Friday   ,3,Winter,1
The Roseate Villa,,,,2018-03-21,2018-03-23,March    ,March    ,Wednesday,Friday   ,2,Spring,1
"The Ritz-Carlton, Berlin",,,,2018-04-12,2018-04-15,April    ,April    ,Thursday ,Sunday   ,3,Spring,1
"The Ritz-Carlton, Berlin",,,,2018-03-29,2018-03-31,March    ,March    ,Thursday ,Saturday ,2,Spring,1
"The Ritz-Carlton, Berlin",,,,2018-04-07,2018-04-09,April    ,April    ,Saturday ,Monday   ,2,Spring,1
The Roseate Villa,,,,2018-03-16,2018-03-18,March    ,March    ,Friday   ,Sunday   ,2,Winter,1
The Rock Inn,,,,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,1
The Roseate Villa,,,,2018-02-27,2018-03-01,February ,March    ,Tuesday  ,Thursday ,2,Winter,1
The Sloane Club,,,,2018-04-07,2018-04-08,April    ,April    ,Saturday ,Sunday   ,1,Spring,1
The Shrigley Hall Hotel,,,,2018-01-02,2018-01-04,January  ,January  ,Tuesday  ,Thursday ,2,Winter,1
The Royal Purnama Art Suites & Villas,,,,2018-04-27,2018-04-29,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
The Roseate Villa,,,,2018-04-04,2018-04-05,April    ,April    ,Wednesday,Thursday ,1,Spring,1
The Royal Purnama Art Suites & Villas,,,,2018-04-13,2018-04-18,April    ,April    ,Friday   ,Wednesday,5,Spring,1
The Shrigley Hall Hotel,,,,2017-12-23,2017-12-24,December ,December ,Saturday ,Sunday   ,1,Winter,1
The Sarann,,,,2018-05-02,2018-05-05,May      ,May      ,Wednesday,Saturday ,3,Spring,1
The Shrigley Hall Hotel,,,,2017-12-21,2017-12-22,December ,December ,Thursday ,Friday   ,1,Winter,1
The Sloane Club,,,,2017-12-22,2017-12-23,December ,December ,Friday   ,Saturday ,1,Winter,1
The Shrigley Hall Hotel,,,,2018-02-15,2018-02-16,February ,February ,Thursday ,Friday   ,1,Winter,1
The Shrigley Hall Hotel,,,,2018-01-12,2018-01-13,January  ,January  ,Friday   ,Saturday ,1,Winter,1
The Shrigley Hall Hotel,,,,2018-03-23,2018-03-24,March    ,March    ,Friday   ,Saturday ,1,Spring,1
The Sloane Club,,,,2018-03-22,2018-03-26,March    ,March    ,Thursday ,Monday   ,4,Spring,1
The Sloane Club,,,,2018-02-08,2018-02-09,February ,February ,Thursday ,Friday   ,1,Winter,1
The Sloane Club,,,,2018-03-17,2018-03-18,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
Titanic Gendarmenmarkt Berlin,,,,2018-02-27,2018-03-02,February ,March    ,Tuesday  ,Friday   ,3,Winter,1
The Westin Grand Berlin,,,,2018-02-10,2018-02-13,February ,February ,Saturday ,Tuesday  ,3,Winter,1
The Vicarage Freehouse & Rooms,,,,2018-04-19,2018-04-21,April    ,April    ,Thursday ,Saturday ,2,Spring,1
The Time New York,,,,2018-02-16,2018-02-19,February ,February ,Friday   ,Monday   ,3,Winter,1
The Stanneylands,,,,2018-02-24,2018-02-25,February ,February ,Saturday ,Sunday   ,1,Winter,1
The Square Copenhagen,,,,2018-04-13,2018-04-14,April    ,April    ,Friday   ,Saturday ,1,Spring,1
Relais And Chateaux Hotel Villino Lindau,,,,2018-02-02,2018-02-04,February ,February ,Friday   ,Sunday   ,2,Winter,1
The Stanneylands,,,,2018-02-23,2018-02-25,February ,February ,Friday   ,Sunday   ,2,Winter,1
The Time New York,,,,2018-02-10,2018-02-11,February ,February ,Saturday ,Sunday   ,1,Winter,1
The Stanneylands,,,,2018-03-31,2018-04-02,March    ,April    ,Saturday ,Monday   ,2,Spring,1
The Time New York,,,,2018-02-06,2018-02-09,February ,February ,Tuesday  ,Friday   ,3,Winter,1
The Tower Hotel,,,,2018-02-08,2018-02-10,February ,February ,Thursday ,Saturday ,2,Winter,1
The Tower Hotel,,,,2018-02-03,2018-02-04,February ,February ,Saturday ,Sunday   ,1,Winter,1
The Time New York,,,,2018-03-12,2018-03-15,March    ,March    ,Monday   ,Thursday ,3,Winter,1
Adina Apartment Hotel Hamburg Speicherstadt,,,,2018-02-17,2018-02-18,February ,February ,Saturday ,Sunday   ,1,Winter,1
The Tower Hotel,,,,2018-02-15,2018-02-18,February ,February ,Thursday ,Sunday   ,3,Winter,1
The Tower Hotel,,,,2018-02-09,2018-02-12,February ,February ,Friday   ,Monday   ,3,Winter,1
The Tower Hotel,,,,2018-02-15,2018-02-17,February ,February ,Thursday ,Saturday ,2,Winter,1
The Vicarage Freehouse & Rooms,,,,2018-03-30,2018-04-01,March    ,April    ,Friday   ,Sunday   ,2,Spring,1
The Tower Hotel,,,,2018-04-08,2018-04-10,April    ,April    ,Sunday   ,Tuesday  ,2,Spring,1
The Tower Hotel,,,,2018-03-07,2018-03-09,March    ,March    ,Wednesday,Friday   ,2,Winter,1
The Tower Hotel,,,,2018-02-22,2018-02-26,February ,February ,Thursday ,Monday   ,4,Winter,1
The Tower Hotel,,,,2018-03-07,2018-03-08,March    ,March    ,Wednesday,Thursday ,1,Winter,1
The Tower Hotel,,,,2018-04-07,2018-04-10,April    ,April    ,Saturday ,Tuesday  ,3,Spring,1
The Tower Hotel,,,,2018-03-21,2018-03-22,March    ,March    ,Wednesday,Thursday ,1,Spring,1
The Tower Hotel,,,,2018-04-07,2018-04-09,April    ,April    ,Saturday ,Monday   ,2,Spring,1
The Vicarage Freehouse & Rooms,,,,2018-03-30,2018-03-31,March    ,March    ,Friday   ,Saturday ,1,Spring,1
The Trout at Tadpole Bridge,,,,2018-03-03,2018-03-04,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
The Tribune Hotel,,,,2018-02-08,2018-02-11,February ,February ,Thursday ,Sunday   ,3,Winter,1
The Trout at Tadpole Bridge,,,,2018-02-21,2018-02-23,February ,February ,Wednesday,Friday   ,2,Winter,1
The Vicarage Freehouse & Rooms,,,,2018-03-18,2018-03-19,March    ,March    ,Sunday   ,Monday   ,1,Winter,1
The Venetian Las Vegas,"The Venetian Las Vegas, Las Vegas, Nevada - save 65%",115,65,2018-09-02,2018-09-07,September,September,Sunday   ,Friday   ,5,Summer,1
The Vicarage Freehouse & Rooms,,,,2018-03-16,2018-03-17,March    ,March    ,Friday   ,Saturday ,1,Winter,1
The Westin Grand Berlin,,,,2018-02-10,2018-02-12,February ,February ,Saturday ,Monday   ,2,Winter,1
The Washington Mayfair,,,,2018-04-13,2018-04-15,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
The Washington Mayfair,,,,2018-01-02,2018-01-06,January  ,January  ,Tuesday  ,Saturday ,4,Winter,1
The Vineyard,,,,2018-04-01,2018-04-02,April    ,April    ,Sunday   ,Monday   ,1,Spring,1
The Vincent Hotel,,,,2018-03-29,2018-03-31,March    ,March    ,Thursday ,Saturday ,2,Spring,1
The Vineyard,,,,2018-03-31,2018-04-01,March    ,April    ,Saturday ,Sunday   ,1,Spring,1
The Washington Mayfair,,,,2018-01-02,2018-01-04,January  ,January  ,Tuesday  ,Thursday ,2,Winter,1
The Vineyard,,,,2018-04-10,2018-04-12,April    ,April    ,Tuesday  ,Thursday ,2,Spring,1
The Washington Mayfair,,,,2018-01-02,2018-01-03,January  ,January  ,Tuesday  ,Wednesday,1,Winter,1
The Washington Mayfair,,,,2018-03-29,2018-04-03,March    ,April    ,Thursday ,Tuesday  ,5,Spring,1
The Washington Mayfair,,,,2018-01-27,2018-01-30,January  ,January  ,Saturday ,Tuesday  ,3,Winter,1
The Washington Mayfair,,,,2018-01-21,2018-01-24,January  ,January  ,Sunday   ,Wednesday,3,Winter,1
The Washington Mayfair,,,,2018-01-27,2018-01-29,January  ,January  ,Saturday ,Monday   ,2,Winter,1
The Washington Mayfair,,,,2018-03-29,2018-04-01,March    ,April    ,Thursday ,Sunday   ,3,Spring,1
The Washington Mayfair,,,,2018-02-08,2018-02-09,February ,February ,Thursday ,Friday   ,1,Winter,1
The Washington Mayfair,,,,2018-03-14,2018-03-18,March    ,March    ,Wednesday,Sunday   ,4,Winter,1
The Westin Grand Berlin,,,,2018-02-02,2018-02-03,February ,February ,Friday   ,Saturday ,1,Winter,1
The Watergate Hotel,,,,2018-02-17,2018-02-19,February ,February ,Saturday ,Monday   ,2,Winter,1
Relais And Chateaux Hotel Villino Lindau,,,,2018-04-07,2018-04-09,April    ,April    ,Saturday ,Monday   ,2,Spring,1
5* secluded beachside break to Halkidiki,,,,2018-10-11,2018-10-16,October  ,October  ,Thursday ,Tuesday  ,5,Autumn,1
Privathotel Lindtner Hamburg,,,,2018-02-08,2018-02-10,February ,February ,Thursday ,Saturday ,2,Winter,1
"The Waterfront Hotel, Spa & Golf","The Waterfront Hotel, Spa & Golf, Wyboston, Bedfordshire - save 48%",290,48,2018-05-28,2018-05-29,May      ,May      ,Monday   ,Tuesday  ,1,Spring,1
Adina Apartment Hotel Hamburg Speicherstadt,,,,2018-03-26,2018-03-27,March    ,March    ,Monday   ,Tuesday  ,1,Spring,1
Apollo Hotel Papendrecht,,,,2018-03-09,2018-03-11,March    ,March    ,Friday   ,Sunday   ,2,Winter,1
The Westin Grand Berlin,,,,2018-01-31,2018-02-05,January  ,February ,Wednesday,Monday   ,5,Winter,1
The Welldiggers Arms,,,,2018-04-18,2018-04-20,April    ,April    ,Wednesday,Friday   ,2,Spring,1
The Welldiggers Arms,,,,2018-02-25,2018-02-27,February ,February ,Sunday   ,Tuesday  ,2,Winter,1
The Welldiggers Arms,,,,2018-04-11,2018-04-12,April    ,April    ,Wednesday,Thursday ,1,Spring,1
The Westin Grand Berlin,,,,2018-01-27,2018-01-28,January  ,January  ,Saturday ,Sunday   ,1,Winter,1
The Westin Grand Berlin,,,,2017-12-25,2017-12-27,December ,December ,Monday   ,Wednesday,2,Winter,1
The Westin Grand Berlin,,,,2018-01-23,2018-01-26,January  ,January  ,Tuesday  ,Friday   ,3,Winter,1
Titanic Gendarmenmarkt Berlin,,,,2018-02-26,2018-03-01,February ,March    ,Monday   ,Thursday ,3,Winter,1
Thornbury Castle,,,,2018-03-02,2018-03-04,March    ,March    ,Friday   ,Sunday   ,2,Winter,1
Thermae 2OOO,,,,2018-02-25,2018-02-26,February ,February ,Sunday   ,Monday   ,1,Winter,1
The Winery Hotel,,,,2018-01-20,2018-01-21,January  ,January  ,Saturday ,Sunday   ,1,Winter,1
The White Horse,,,,2018-02-22,2018-02-23,February ,February ,Thursday ,Friday   ,1,Winter,1
The Westin Grand Berlin,,,,2018-04-07,2018-04-10,April    ,April    ,Saturday ,Tuesday  ,3,Spring,1
The White Horse,,,,2018-02-21,2018-02-22,February ,February ,Wednesday,Thursday ,1,Winter,1
The Winery Hotel,,,,2018-01-19,2018-01-20,January  ,January  ,Friday   ,Saturday ,1,Winter,1
The White Horse,,,,2018-03-23,2018-03-24,March    ,March    ,Friday   ,Saturday ,1,Spring,1
The Winery Hotel,,,,2018-01-05,2018-01-06,January  ,January  ,Friday   ,Saturday ,1,Winter,1
Thermae 2OOO,,,,2018-02-22,2018-02-23,February ,February ,Thursday ,Friday   ,1,Winter,1
The Wordsworth Hotel & Spa,,,,2018-02-13,2018-02-14,February ,February ,Tuesday  ,Wednesday,1,Winter,1
The Winery Hotel,,,,2018-03-17,2018-03-18,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
The Wordsworth Hotel & Spa,,,,2018-02-11,2018-02-13,February ,February ,Sunday   ,Tuesday  ,2,Winter,1
Thermae 2OOO,,,,2018-02-13,2018-02-14,February ,February ,Tuesday  ,Wednesday,1,Winter,1
The Wordsworth Hotel & Spa,,,,2018-04-03,2018-04-04,April    ,April    ,Tuesday  ,Wednesday,1,Spring,1
Thermae 2OOO,,,,2018-02-08,2018-02-09,February ,February ,Thursday ,Friday   ,1,Winter,1
Thornbury Castle,,,,2018-02-24,2018-02-25,February ,February ,Saturday ,Sunday   ,1,Winter,1
Thistle Kensington Gardens,,,,2018-04-13,2018-04-15,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
Thistle Kensington Gardens,,,,2018-02-11,2018-02-13,February ,February ,Sunday   ,Tuesday  ,2,Winter,1
Thermae 2OOO,,,,2018-05-19,2018-05-21,May      ,May      ,Saturday ,Monday   ,2,Spring,1
Thistle Kensington Gardens,,,,2018-02-08,2018-02-10,February ,February ,Thursday ,Saturday ,2,Winter,1
Thistle Kensington Gardens,,,,2018-04-07,2018-04-09,April    ,April    ,Saturday ,Monday   ,2,Spring,1
Thistle Kensington Gardens,,,,2018-03-15,2018-03-18,March    ,March    ,Thursday ,Sunday   ,3,Winter,1
Thistle Kensington Gardens,,,,2018-03-30,2018-04-02,March    ,April    ,Friday   ,Monday   ,3,Spring,1
Thornbury Castle,,,,2018-02-21,2018-02-24,February ,February ,Wednesday,Saturday ,3,Winter,1
Thompson Toronto,,,,2018-02-10,2018-02-11,February ,February ,Saturday ,Sunday   ,1,Winter,1
Thompson Chicago,,,,2017-12-28,2017-12-30,December ,December ,Thursday ,Saturday ,2,Winter,1
Thompson Toronto,,,,2018-02-09,2018-02-11,February ,February ,Friday   ,Sunday   ,2,Winter,1
Thornbury Castle,,,,2018-02-21,2018-02-22,February ,February ,Wednesday,Thursday ,1,Winter,1
Thornbury Castle,,,,2018-02-03,2018-02-04,February ,February ,Saturday ,Sunday   ,1,Winter,1
Thornbury Castle,,,,2018-02-18,2018-02-20,February ,February ,Sunday   ,Tuesday  ,2,Winter,1
Titanic Gendarmenmarkt Berlin,,,,2018-02-26,2018-02-28,February ,February ,Monday   ,Wednesday,2,Winter,1
Three Horseshoes Country Inn & Spa,,,,2018-03-29,2018-04-01,March    ,April    ,Thursday ,Sunday   ,3,Spring,1
Thornbury Castle,,,,2018-03-12,2018-03-13,March    ,March    ,Monday   ,Tuesday  ,1,Winter,1
Relais Borgo San Faustino,,,,2018-03-09,2018-03-11,March    ,March    ,Friday   ,Sunday   ,2,Winter,1
Relais Bernard Loiseau,"Relais Bernard Loiseau, Burgundy, France - save 61%",186,61,2018-04-03,2018-04-04,April    ,April    ,Tuesday  ,Wednesday,1,Spring,1
Thornbury Castle,,,,2018-03-11,2018-03-12,March    ,March    ,Sunday   ,Monday   ,1,Winter,1
Thornbury Castle,,,,2018-04-08,2018-04-10,April    ,April    ,Sunday   ,Tuesday  ,2,Spring,1
Thornbury Castle,,,,2018-03-20,2018-03-23,March    ,March    ,Tuesday  ,Friday   ,3,Spring,1
Thornbury Castle,,,,2018-04-08,2018-04-09,April    ,April    ,Sunday   ,Monday   ,1,Spring,1
Three Horseshoes Country Inn & Spa,,,,2018-03-17,2018-03-18,March    ,March    ,Saturday ,Sunday   ,1,Winter,1
Three Horseshoes Country Inn & Spa,,,,2018-02-17,2018-02-18,February ,February ,Saturday ,Sunday   ,1,Winter,1
Thornton Hall Hotel & Spa,,,,2018-02-18,2018-02-19,February ,February ,Sunday   ,Monday   ,1,Winter,1
Three Horseshoes Country Inn & Spa,,,,2018-02-16,2018-02-17,February ,February ,Friday   ,Saturday ,1,Winter,1
Three Horseshoes Country Inn & Spa,,,,2018-03-16,2018-03-18,March    ,March    ,Friday   ,Sunday   ,2,Winter,1
Three Horseshoes Country Inn & Spa,,,,2018-02-28,2018-03-02,February ,March    ,Wednesday,Friday   ,2,Winter,1
Three Horseshoes Country Inn & Spa,,,,2018-03-09,2018-03-10,March    ,March    ,Friday   ,Saturday ,1,Winter,1
Titanic Gendarmenmarkt Berlin,,,,2018-02-26,2018-02-27,February ,February ,Monday   ,Tuesday  ,1,Winter,1
Tiara Miramar Beach Hotel & Spa,,,,2018-02-24,2018-02-26,February ,February ,Saturday ,Monday   ,2,Winter,1
Three Swans Hotel,,,,2018-01-01,2018-01-03,January  ,January  ,Monday   ,Wednesday,2,Winter,1
Three Horseshoes Country Inn & Spa,,,,2018-04-20,2018-04-22,April    ,April    ,Friday   ,Sunday   ,2,Spring,1
Three Swans Hotel,,,,2017-12-31,2018-01-02,December ,January  ,Sunday   ,Tuesday  ,2,Winter,1
Tiara Miramar Beach Hotel & Spa,,,,2018-02-24,2018-02-25,February ,February ,Saturday ,Sunday   ,1,Winter,1
Thrilling Iceland Northern Lights hunt from a modern hotel,,,,2018-03-11,2018-03-15,March    ,March    ,Sunday   ,Thursday ,4,Winter,1
Tiara Miramar Beach Hotel & Spa,,,,2018-02-17,2018-02-18,February ,February ,Saturday ,Sunday   ,1,Winter,1
Titanic Gendarmenmarkt Berlin,,,,2018-02-24,2018-02-27,February ,February ,Saturday ,Tuesday  ,3,Winter,1
Titanic Gendarmenmarkt Berlin,,,,2018-01-23,2018-01-25,January  ,January  ,Tuesday  ,Thursday ,2,Winter,1
Tiara Miramar Beach Hotel & Spa,,,,2018-04-10,2018-04-12,April    ,April    ,Tuesday  ,Thursday ,2,Spring,1
Tisza Hotel Szeged,,,,2018-02-09,2018-02-11,February ,February ,Friday   ,Sunday   ,2,Winter,1
Titanic Gendarmenmarkt Berlin,,,,2018-02-01,2018-02-03,February ,February ,Thursday ,Saturday ,2,Winter,1
Titanic Gendarmenmarkt Berlin,,,,2018-01-31,2018-02-02,January  ,February ,Wednesday,Friday   ,2,Winter,1
Titanic Gendarmenmarkt Berlin,,,,2018-02-18,2018-02-19,February ,February ,Sunday   ,Monday   ,1,Winter,1
The Abbey Hotel,,,,2018-01-29,2018-02-02,January  ,February ,Monday   ,Friday   ,4,Winter,1
Villa Oniria,,,,2018-01-23,2018-01-24,January  ,January  ,Tuesday  ,Wednesday,1,Winter,1
